subhalo_id,soap_row_index,total_formed_mass,stellar_mass_current,t_start,t50,t50_span,t75,t75_span,t90,t90_span,t95,t95_span,t998,t998_span,tfin,tfin_span,f_Mz2,term1,term2,term3,DoR,elem_H_mass,elem_He_mass,elem_C_mass,elem_N_mass,elem_O_mass,elem_Ne_mass,elem_Mg_mass,elem_Si_mass,elem_Fe_mass,elem_Sr_mass,elem_Ba_mass,elem_Eu_mass
734501,121881,9.194086312475,5.538941440825,0.26755910312638775,6.5725591031263875,6.305,8.112559103126388,7.845000000000001,8.40255910312639,8.135000000000002,8.532559103126388,8.265,9.202559103126386,8.934999999999999,9.202559103126386,8.934999999999999,0.14044405451120906,0.14044405451120906,0.0637348629700446,0.4017937043692239,0.20199087395015916,4.0332271616,1.4268534784,0.0101235712,0.0037113276,0.0392907872,0.01061898,0.0043860944,0.0044259784,0.0055961744,2.1895341796875e-07,7.100240478515625e-08,2.446794891357422e-09
6441,272110,38.7009701792875,23.0939242768625,0.23813742894683188,2.823137428946832,2.585,4.403137428946832,4.165,6.853137428946832,6.615,8.663137428946833,8.425,13.293137428946832,13.055,13.293137428946832,13.055,0.5848875648323406,0.5848875648323406,0.12004801920768307,0.10250895172820408,0.26914817858940926,17.0105634816,5.8499567616,0.028492608,0.010357404,0.12069088,0.0317641312,0.0132849992,0.0128724208,0.014423776,5.652900390625e-07,1.91790869140625e-07,6.715215301513672e-09
353505,285482,10.566845892925,6.3875083993875,0.3219516784852381,6.086951678485239,5.765000000000001,6.996951678485238,6.675,8.376951678485238,8.055,10.52695167848524,10.205000000000002,13.606951678485238,13.285,13.606951678485238,13.285,0.16171357839680653,0.16171357839680653,0.0749063670411985,0.08580130777008886,0.10747375106936463,4.6461186048,1.6482922496,0.0118504568,0.0045084552,0.04576544,0.0122912712,0.0051140024,0.00529137,0.0072890472,2.916778564453125e-07,8.860857543945312e-08,3.085846710205078e-09
66221,338218,6.3243441590125,3.80292167853125,0.2710438748356463,1.8060438748356464,1.5350000000000001,2.8360438748356462,2.565,10.336043874835646,10.065,11.876043874835645,11.604999999999999,13.686043874835647,13.415000000000001,13.686043874835647,13.415000000000001,0.7718143201882876,0.7718143201882876,0.19493177387914232,0.0763578568372411,0.34770131696822365,2.794712064,0.9664457728,0.0050067812,0.0018607534,0.0217211776,0.0057461044,0.0023939894,0.0022999834,0.0025147514,8.231760864257812e-08,2.86448486328125e-08,1.24380521774292e-09
164171,401385,4.5860018734625,2.716052411725,0.27900803930360674,1.6140080393036067,1.335,1.9640080393036068,1.685,2.314008039303607,2.035,6.564008039303607,6.285,12.784008039303608,12.505,12.784008039303608,12.505,0.9263017591846686,0.9263017591846686,0.29673590504451036,0.1424620133671751,0.4551665591987846,1.9973814272,0.6894193152,0.0034858852,0.0013007658,0.0153027488,0.0040466832,0.001682416,0.0016014623,0.0016827566,5.9540447998046874e-08,1.988414306640625e-08,8.206210136413574e-10
4525430,437728,4.922121763325,2.9921204328875,0.36448484165546624,6.909484841655466,6.545,8.379484841655465,8.014999999999999,8.869484841655467,8.505,9.469484841655465,9.104999999999999,13.689484841655467,13.325000000000001,13.689484841655467,13.325000000000001,0.09267404142128716,0.09267404142128716,0.062383031815346233,0.08289563055998181,0.07931756793220507,2.1746946048,0.7729551872,0.0057313916,0.0021410804,0.0219478816,0.0059292396,0.0024614678,0.002514652,0.0033077548,1.364595458984375e-07,4.159762878417969e-08,1.4321198463439942e-09
9937804,522459,18.4428713330375,11.10564315404375,0.3219516784852381,4.616951678485238,4.295,6.166951678485239,5.845000000000001,7.106951678485238,6.785,10.486951678485237,10.165,13.576951678485237,13.254999999999999,13.576951678485237,13.254999999999999,0.2442328202018445,0.2442328202018445,0.08554319931565439,0.08798056567766918,0.13925219506505604,8.1089544192,2.8497680384,0.01868068,0.006903072,0.0736358336,0.0197275232,0.008207084,0.0082222688,0.0102594488,4.29354150390625e-07,1.3553446044921874e-07,4.6069316864013675e-09
1562768,630949,4.4771866783375,2.67047554241875,0.3479393548697356,4.032939354869735,3.6849999999999996,5.662939354869736,5.315,6.282939354869736,5.9350000000000005,6.512939354869736,6.165,6.972939354869736,6.625,6.972939354869736,6.625,0.39716323002367726,0.39716323002367726,0.09407337723424271,0.5695965632529023,0.3536110568369408,1.9421505536,0.6891917824,0.0050924628,0.0018856728,0.0192862896,0.0052547292,0.0021603178,0.002212198,0.0028618398,1.2480833740234374e-07,3.716861267089844e-08,1.2458778381347656e-09
784344,679508,24.912432193825,14.87491392805625,0.28156270733463806,2.8965627073346383,2.615,3.916562707334638,3.635,7.026562707334638,6.745,8.986562707334638,8.705,13.306562707334638,13.025,13.306562707334638,13.025,0.6832281698334711,0.6832281698334711,0.13755158184319122,0.10468820963578428,0.30848932043748223,10.8471025664,3.8221873152,0.0253063536,0.0096063376,0.1046079232,0.0278072512,0.011771356,0.0115458176,0.013524488,4.80628857421875e-07,1.474662841796875e-07,5.990412902832031e-09
380819,735308,8.389025450825,4.97885023696875,0.27561389241415135,2.9406138924141514,2.665,3.1806138924141516,2.9050000000000002,3.8106138924141515,3.535,4.360613892414151,4.085,11.310613892414151,11.035,11.310613892414151,11.035,0.7888046942165059,0.7888046942165059,0.1721170395869191,0.24924565083860695,0.4033891282140107,3.6439519232,1.2728211456,0.0077000728,0.0027975512,0.0319334688,0.0085444992,0.0035290496,0.0033966188,0.0037629164,1.5008482666015624e-07,4.981391296386719e-08,1.7630718231201172e-09
